OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,FC_FC_CODE,FC_CODE_DESC,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,speed
9317,"0570206",0,0.06,"7",Local,"057",GRISWOLD,"2024",{5B5C1D34-0B9B-4D7D-947D-FF1F5F8204FE},25
9318,"0580001",0,0.05,"7",Local,"058",GROTON,"2024",{623023EB-06F9-44FA-832E-7002C0934F45},25
9319,"0580005",0,0.13,"7",Local,"058",GROTON,"2024",{E208C2A7-03F5-43DF-B9A9-18C6C059AA98},25
9320,"0580014",0,0.13,"7",Local,"058",GROTON,"2024",{020EE066-4AE9-49A4-AACA-BA12717203D4},25
9321,"0580023",0,0.02,"7",Local,"058",GROTON,"2024",{E7AE25BC-BBCE-4C23-A4C3-5B720DBCDE57},25
9322,"0580036",0,0.27,"7",Local,"058",GROTON,"2024",{31CB757B-7BB1-4A7D-A5AF-C077809A56FD},25
9323,"0580039",0,0.09,"7",Local,"058",GROTON,"2024",{94130853-D5AE-4CC8-B928-588FC98519D8},25
9324,"0580043",0,0.64,"4",Minor Arterial,"058",GROTON,"2024",{A81D849E-9623-4788-B091-097009C2BB0E},40
9325,"0580043",0.64,0.93,"5",Major Collector,"058",GROTON,"2024",{15D868CB-AD81-400E-B00C-30F9EFA7BDB2},30
9326,"0500175",0,0.23,"7",Local,"050",FAIRFIELD,"2024",{97E27734-5EB4-476C-B322-BA00BB28FCB8},25
9327,"0500177",0,0.12,"7",Local,"050",FAIRFIELD,"2024",{9C08E69E-8A76-4187-A89F-68B5CB886F38},25
9328,"0500182",0,0.09,"7",Local,"050",FAIRFIELD,"2024",{29742382-B970-43BF-B699-CE650B037FC5},25
9329,"0500184",0,0.25,"7",Local,"050",FAIRFIELD,"2024",{2E3DC521-2BA9-4C25-8266-6534EC93D5D3},25
9330,"0500214",0,0.13,"7",Local,"050",FAIRFIELD,"2024",{A86AFDFD-7B41-484B-89D9-9CEBAB13BD97},25
9331,"0500215",0,0.09,"7",Local,"050",FAIRFIELD,"2024",{CCFF4DB3-7812-4348-BC8C-4E98671624CE},25
9332,"0500219",0,0.06,"7",Local,"050",FAIRFIELD,"2024",{75FCAAE1-4EE8-4C05-B55B-24F58CDEA4C6},25
9333,"0500220",0,0.31,"7",Local,"050",FAIRFIELD,"2024",{6E9FDCBD-F32D-4D78-8D9A-3B449B15CE36},25
9334,"0500225",0,0.22,"7",Local,"050",FAIRFIELD,"2024",{564CB0E0-5701-44B1-B9CC-2D9B60641B95},25
9335,"0500226",0.72,2.06,"7",Local,"050",FAIRFIELD,"2024",{B9DFE459-E723-45CB-8D06-8BAE7B9B257F},25
9336,"0500245",0,0.17,"7",Local,"050",FAIRFIELD,"2024",{EFDE2E5B-A262-47E1-943B-B1BA8FFE9D1F},25
9337,"0500256",0,0.22,"7",Local,"050",FAIRFIELD,"2024",{7BC2ED10-A224-4021-9DCB-F65A8B34E180},25
9338,"0500260",0,0.03,"7",Local,"050",FAIRFIELD,"2024",{9D8025FB-C3AE-49A7-AEDA-F918FF4C4908},25
9339,"0500267",0,0.26,"7",Local,"050",FAIRFIELD,"2024",{2FCCA71E-E4B6-49B2-8ABF-98E12C781C25},25
9340,"0500275",0,0.42,"7",Local,"050",FAIRFIELD,"2024",{230AE5D6-12C4-40DB-B90D-C169AACC0ED1},25
9341,"0530401R",0,0.09,"7",Local,"053",GLASTONBURY,"2024",{8CC2EAD3-D167-4D17-A676-279F7F8C0FB9},25
9342,"0530408",0,0.17,"7",Local,"053",GLASTONBURY,"2024",{C7F01E18-9690-4BD4-913C-D22557E2D79C},25
9343,"0530411",0,0.36,"7",Local,"053",GLASTONBURY,"2024",{4613C4B2-288E-40B7-9120-D8393F0D70C5},25
9344,"0530416",0,0.48,"7",Local,"053",GLASTONBURY,"2024",{08A73053-6807-4D84-8FE9-3367A0B6070F},25
9345,"0530426",0,0.37,"7",Local,"053",GLASTONBURY,"2024",{8CA0B7DD-B190-483B-B34A-0C296F097782},25
9346,"0530428",0,0.18,"7",Local,"053",GLASTONBURY,"2024",{8FC2EC25-F046-429F-AB07-111F306F0AC3},25
9347,"0530434",0,0.35,"7",Local,"053",GLASTONBURY,"2024",{9918B562-2F41-4CF8-A3EA-9393CFDD0810},25
9348,"0530454",0,0.39,"7",Local,"053",GLASTONBURY,"2024",{3165F0DE-F5AE-4E75-AB64-F48496FEAB72},25
9349,"0530459",0,0.3,"7",Local,"053",GLASTONBURY,"2024",{F7B71D16-9F47-4D53-9675-F8E8BEF19F7D},25
9350,"0530462",0,0.22,"7",Local,"053",GLASTONBURY,"2024",{8A73215E-5517-482F-A5BA-73BFC4AB5FB4},25
9351,"0530475",0,0.21,"7",Local,"053",GLASTONBURY,"2024",{22BB49FE-73E8-47E0-9C24-84E790C853EC},25
9352,"0530486",0,0.13,"7",Local,"053",GLASTONBURY,"2024",{B5275D99-914B-4076-924B-303A91D36028},25
9353,"0470189",0,0.07,"7",Local,"047",ELLINGTON,"2024",{F03DF645-E5B0-4E85-8E57-BC50457A0197},25
9354,"0470193",0,0.46,"7",Local,"047",ELLINGTON,"2024",{949E85AF-D64D-4CEC-BC1B-4BC41880F916},25
9355,"0470196",0,0.16,"7",Local,"047",ELLINGTON,"2024",{14B73846-44B1-4201-AEE8-CBC3518FD44D},25
9356,"0470200",0,0.48,"7",Local,"047",ELLINGTON,"2024",{15FBB396-FCB1-433C-9D8C-B33059CE5CCF},25
9357,"0470202",0,0.55,"7",Local,"047",ELLINGTON,"2024",{F35532E8-0841-442F-9581-1B066A57C4D1},25
9358,"0470204",0,0.35,"7",Local,"047",ELLINGTON,"2024",{E6F1AC3C-CF87-4E93-9262-A83C1A1980A0},25
9359,"0470208",0,0.64,"7",Local,"047",ELLINGTON,"2024",{197C2FA7-34E6-4576-AFBD-5B0ABE11A719},25
9360,"0470236",0,0.25,"7",Local,"047",ELLINGTON,"2024",{E082D885-5D81-45BA-ACC3-5B7696E46882},25
9361,"0470240",0,0.16,"7",Local,"047",ELLINGTON,"2024",{26B2802E-3BD8-4E9D-AC2B-223CD5F22A2F},25
9362,"0480004",0,0.1,"7",Local,"048",ENFIELD,"2024",{2D72561E-BC60-41CC-9D2D-F3142E9E1973},25
9363,"0480006",0,0.34,"7",Local,"048",ENFIELD,"2024",{D6D48347-2514-4A5B-9A03-A73B22EAD761},25
9364,"0580046",0,0.12,"7",Local,"058",GROTON,"2024",{AEB48460-4AB5-4BDA-86D9-6E73674A13C2},25
9365,"0580054",0,0.24,"7",Local,"058",GROTON,"2024",{0FA01BFA-9BDD-4FE0-8AA1-77D3C308A299},25
9366,"0580056",0,0.03,"7",Local,"058",GROTON,"2024",{8814F923-904C-4D28-998E-4B19BF64AEAA},25
9367,"0580067",0,0.18,"7",Local,"058",GROTON,"2024",{2DBD2548-FD7B-46E6-B49C-59D5E49FAF68},25
9368,"0580073",0,0.14,"7",Local,"058",GROTON,"2024",{48F2EBD6-A133-4456-B9E1-A401F89CFC15},25
9369,"0580075",0,0.18,"7",Local,"058",GROTON,"2024",{1557FDBB-C969-49ED-B57E-BB6042B12E73},25
9370,"0580079",0,0.13,"7",Local,"058",GROTON,"2024",{C972121F-13D3-4953-A578-842B8EC0FEFA},25
9371,"0580091",0,0.18,"7",Local,"058",GROTON,"2024",{B8B31576-112D-42A1-AE15-37D3E67FE121},25
9372,"0580114",0,0.84,"5",Major Collector,"058",GROTON,"2024",{F81DB153-02F0-4B66-A7E8-2FD713F57BE9},30
9373,"0580115",0,0.43,"7",Local,"058",GROTON,"2024",{3984AFDB-87D1-42A1-A1B6-433150B0779E},25
9374,"0580120",0,0.09,"7",Local,"058",GROTON,"2024",{C109EFCD-71B2-4A6F-9C1D-EAC20460E917},25
9375,"0580136",0,0.12,"7",Local,"058",GROTON,"2024",{F07E8520-6B64-464D-836D-D506D9966EE1},25
9376,"0580144",0,0.25,"7",Local,"058",GROTON,"2024",{1AB5A443-1195-446B-9F8E-2FA6E610B404},25
9377,"0580145",0,0.15,"7",Local,"058",GROTON,"2024",{DF6C8257-4472-46FD-AF34-1CB155593EF4},25
9378,"0580147",0,0.69,"7",Local,"058",GROTON,"2024",{E0F45503-F9C9-488E-B437-F214FBFCAA0A},25
9379,"0580163",0,0.19,"7",Local,"058",GROTON,"2024",{8B49DBB9-A01D-41B3-9DD5-699D4D42D5C0},25
9380,"0580180",0,0.47,"7",Local,"058",GROTON,"2024",{BD281EEE-0FEE-443B-BD6A-C2B4C1EA5ED9},25
9381,"0500279",0.47,0.55,"7",Local,"050",FAIRFIELD,"2024",{EB9ACC64-22CC-4702-B714-E2EC292D8E1E},25
9382,"0500287",0,0.29,"7",Local,"050",FAIRFIELD,"2024",{A2B2CC77-9F04-4C1B-A56A-C7C5013961D7},25
9383,"0500301",0,0.26,"7",Local,"050",FAIRFIELD,"2024",{CE3F9456-E630-48F4-BA1E-BC56008ECA7A},25
9384,"0500316",0,0.82,"4",Minor Arterial,"050",FAIRFIELD,"2024",{30FEBB3D-36DA-4F32-BD9C-7244E4B52ABE},40
9385,"0500335",0,1.16,"4",Minor Arterial,"050",FAIRFIELD,"2024",{D6C50DD2-0F28-4DDB-B650-0335B71CBFAF},40
9386,"0500336",0,0.32,"7",Local,"050",FAIRFIELD,"2024",{A8A6C99F-3380-4F46-B4D4-68ABDACE3804},25
9387,"0500338",0,0.03,"7",Local,"050",FAIRFIELD,"2024",{0EB28D61-466D-43E6-AA63-7729C724C944},25
9388,"0500346",0,0.18,"5",Major Collector,"050",FAIRFIELD,"2024",{1FF66C71-1E77-4DB2-8D79-43A313088C93},30
9389,"0500352",0,0.15,"7",Local,"050",FAIRFIELD,"2024",{1D685532-291F-4739-85E4-1B72A95E9DDB},25
9390,"0500383",0,0.07,"7",Local,"050",FAIRFIELD,"2024",{C9C77562-2E48-4FC4-88AF-D048BE514AC9},25
9391,"0500392",0,0.07,"7",Local,"050",FAIRFIELD,"2024",{7D962CA5-41B6-434E-9716-35FD5A3EC2B1},25
9392,"0500398",0,0.1,"7",Local,"050",FAIRFIELD,"2024",{EADCEE8F-7772-4CD7-ADCC-93EDD3961108},25
9393,"0500405",0,0.08,"7",Local,"050",FAIRFIELD,"2024",{C5A13967-474A-40C2-906F-8B9A4A3241A0},25
9394,"0500414",0,0.12,"7",Local,"050",FAIRFIELD,"2024",{8020B029-7637-4C6C-9421-94ED3452BC2E},25
9395,"0500420",0,0.11,"7",Local,"050",FAIRFIELD,"2024",{BCAA0F80-31C2-4474-B9DD-60CFE0F7B161},25
9396,"0500430",0,0.04,"7",Local,"050",FAIRFIELD,"2024",{642DE1E3-CD10-425E-8186-84F67C7038DC},25
9397,"0500431",0,0.03,"7",Local,"050",FAIRFIELD,"2024",{74C00D84-47C7-4F66-AE6F-2790C923A04A},25
9398,"0500449",0,0.04,"7",Local,"050",FAIRFIELD,"2024",{975F0422-385A-49C5-9286-21CC116331B9},25
9399,"0530493",0,0.6,"7",Local,"053",GLASTONBURY,"2024",{A768B5B0-EEA1-410D-855D-E833C2168A7B},25
9400,"0530501",0,0.52,"7",Local,"053",GLASTONBURY,"2024",{B2B8E59D-D487-40E2-9EE7-B71031E9DBA9},25
9401,"0530502",0,0.31,"7",Local,"053",GLASTONBURY,"2024",{9F040860-98D2-4D1B-8C2D-932D2C7560AC},25
9402,"0540035",0,0.1,"7",Local,"054",GOSHEN,"2024",{60134877-9F4F-486A-97B9-64B497F3308A},25
9403,"0540039",0,3.25,"7",Local,"054",GOSHEN,"2024",{A89F0A72-F236-4CE4-B80A-A1F3D859AE91},25
9404,"0540042",0,1.4,"7",Local,"054",GOSHEN,"2024",{543F6BB3-5C9D-489C-8C5F-6787EE4FEEA0},25
9405,"0540045",0,1.34,"7",Local,"054",GOSHEN,"2024",{F4614D80-3CA0-448B-9620-27A1BD0B0883},25
9406,"0540052",0,0.34,"7",Local,"054",GOSHEN,"2024",{CF16F622-6A36-45CC-9448-C2A6BC05F8C9},25
9407,"0480009",0,0.4,"7",Local,"048",ENFIELD,"2024",{FFC39EFA-2A5C-4263-9EA7-9692D76715DE},25
9408,"0480012",0,0.45,"7",Local,"048",ENFIELD,"2024",{A9D83195-A2D2-4267-92F5-550E923D96AE},25
9409,"0480026",0,0.13,"7",Local,"048",ENFIELD,"2024",{345797A6-E685-4F31-A09E-D702E409FDBD},25
9410,"0480027",0,0.32,"7",Local,"048",ENFIELD,"2024",{FD1D51F1-C2A6-452D-B1C1-E89481042F33},25
9411,"0480032",0,0.12,"7",Local,"048",ENFIELD,"2024",{0D500DA8-61DB-4323-8959-F2E109AA3BA3},25
9412,"0480043",0,0.28,"7",Local,"048",ENFIELD,"2024",{76AF7BED-0F82-4E01-86C5-3F52B4507F9C},25
9413,"0480046",0,0.2,"7",Local,"048",ENFIELD,"2024",{F3AC405A-F38E-4131-9508-298400706A23},25
9414,"0480049",0,0.58,"7",Local,"048",ENFIELD,"2024",{FC04CCE0-E42E-46BB-8E46-D39F6DECAA9C},25
9415,"0480051",0,0.07,"7",Local,"048",ENFIELD,"2024",{80B13D8F-DCE3-4A01-BDED-5F49D4C687CF},25
9416,"0480057",0,0.39,"7",Local,"048",ENFIELD,"2024",{6FB62AF6-234F-433F-A436-2004B78CD464},25
9417,"0480065",0,0.2,"7",Local,"048",ENFIELD,"2024",{ECF83DBF-9370-454E-AC98-11F6501C94D0},25
9418,"0480077",0,0.23,"7",Local,"048",ENFIELD,"2024",{2966B912-5A2C-4967-8AD4-6F10D2F60A0F},25
9419,"0480079",0,0.06,"7",Local,"048",ENFIELD,"2024",{D5BA4130-C6BE-49F8-87CD-C9CF4FAE5CE3},25
9420,"0480083",0,0.12,"7",Local,"048",ENFIELD,"2024",{82CD40D7-6009-4187-9702-4E31FE8105C2},25
9421,"0580192",0,0.33,"7",Local,"058",GROTON,"2024",{46CF9D8E-EB66-4BB8-B6D6-D23CDB4F062A},25
9422,"0580194",0,0.19,"4",Minor Arterial,"058",GROTON,"2024",{B82D6C98-4061-432A-A6CD-D259948501F6},40
9423,"0580197",0,0.1,"7",Local,"058",GROTON,"2024",{C3A194F5-C6D4-42AB-B7BE-1DE6A6D64886},25
9424,"0580200",0,0.13,"7",Local,"058",GROTON,"2024",{A3E1565B-15B0-4848-B31D-C1955B7972AB},25
9425,"0580207",0,0.12,"7",Local,"058",GROTON,"2024",{A228B986-7561-42FC-873D-C490E9327144},25
9426,"0580210",0,0.1,"7",Local,"058",GROTON,"2024",{93F1C08A-AE79-4E5E-BCFE-B589AC103994},25
9427,"0580223",0,0.03,"7",Local,"058",GROTON,"2024",{78052DF1-F3E3-4606-B7A3-3D0CE2CF5EC4},25
9428,"0580225",0,0.16,"7",Local,"058",GROTON,"2024",{CF0CEF7E-1F23-43C9-AE84-63B2B61A338A},25
9429,"0580226",0,0.07,"7",Local,"058",GROTON,"2024",{DC8A960A-7CC2-420A-AF80-1AEA3E1414FE},25
9430,"0580233",0,0.22,"7",Local,"058",GROTON,"2024",{281FF6B5-D43F-48A3-B304-EF57A4AE7A17},25
9431,"0580236",0,1.27,"7",Local,"058",GROTON,"2024",{EA93BA9E-E771-40DF-B6C8-144226FB70E0},25
9432,"0580243",0,0.06,"7",Local,"058",GROTON,"2024",{AC7FA641-81B6-43B0-93C2-7E360A9BE1E6},25
9433,"0580252",0,0.18,"7",Local,"058",GROTON,"2024",{8F2C359C-66D4-4788-A0D3-A428FC273E41},25
9434,"0580255",0,0.06,"7",Local,"058",GROTON,"2024",{12130F46-E1D6-498E-B278-13D3C95EB932},25
9435,"0580285",0,0.51,"7",Local,"058",GROTON,"2024",{757F3587-BD04-4308-BED8-4961215DC4F7},25
9436,"0580288",0,0.1,"7",Local,"058",GROTON,"2024",{DF3BD74E-E02F-4657-BA8E-A266D20D889E},25
9437,"0580292",0,0.34,"7",Local,"058",GROTON,"2024",{A5F48BC0-15D8-4AE0-9A77-6E8F4CECED41},25
9438,"0580293",0,0.04,"7",Local,"058",GROTON,"2024",{62291DFE-A2C3-4675-991C-F98A88AA8512},25
9439,"0500455",0,0.12,"7",Local,"050",FAIRFIELD,"2024",{78D979A4-BB37-4E80-A7FC-AFD24FF652CF},25
9440,"0500457",0,0.31,"7",Local,"050",FAIRFIELD,"2024",{A7C81BE5-8E8C-4424-8E78-962B41888639},25
9441,"0500463",0,1.46,"7",Local,"050",FAIRFIELD,"2024",{19466866-68A4-4B4E-A323-8EA35499558A},25
9442,"0500479",0,0.85,"7",Local,"050",FAIRFIELD,"2024",{C7D2B53B-67C7-47D7-A246-5D2D8832C151},25
9443,"0500483",0,0.05,"7",Local,"050",FAIRFIELD,"2024",{CE3B77C0-82B4-4A55-A3D6-18B6478B335D},25
9444,"0500489",0,0.16,"7",Local,"050",FAIRFIELD,"2024",{FA79E1A7-7735-417D-801C-A0FE470A35A6},25
9445,"0500493",0,0.14,"7",Local,"050",FAIRFIELD,"2024",{CDED4ADA-AFED-4B8D-B366-CB8B7ADEA346},25
9446,"0540062",0,1.21,"7",Local,"054",GOSHEN,"2024",{770F8A3D-97F9-48C0-BE32-CDDEBDB26A33},25
9447,"0540067",0,0.7,"7",Local,"054",GOSHEN,"2024",{329989F0-FA6D-4743-85EE-5241F3ABEBC6},25
9448,"0540069",0,0.07,"7",Local,"054",GOSHEN,"2024",{5A791C9A-CCEE-4A10-94B7-A5E72F95C7D6},25
9449,"0540077",0,0.41,"7",Local,"054",GOSHEN,"2024",{EA8E6590-C551-4567-92D7-1EBCC07E6A6E},25
9450,"0540078",0,0.11,"7",Local,"054",GOSHEN,"2024",{71DE32C2-8981-4932-988E-A7E8946199C8},25
9451,"0540084",0,0.06,"7",Local,"054",GOSHEN,"2024",{C4564777-B6B8-4628-B0BE-63903BC74685},25
9452,"0540091",0,0.06,"7",Local,"054",GOSHEN,"2024",{7C57B434-CC47-4083-AABA-1730E4560A23},25
9453,"0540092",0,0.76,"7",Local,"054",GOSHEN,"2024",{E9F5F9CD-30CC-4B50-9C49-C9650900D6A0},25
9454,"0540093",0,1.16,"7",Local,"054",GOSHEN,"2024",{9DDB3395-4FCD-40E6-A2E7-62DFB28238EF},25
9455,"0540096",0,0.12,"7",Local,"054",GOSHEN,"2024",{C490C9E1-B432-4F38-B521-BA9E270223B8},25
9456,"0480089",0,0.83,"7",Local,"048",ENFIELD,"2024",{903A3FFF-E34D-4004-B3DC-2238A9C0E39A},25
9457,"0480093",0,0.09,"7",Local,"048",ENFIELD,"2024",{38A4A1FC-6614-4DEC-938D-7C788D15929A},25
9458,"0480104",0,0.08,"7",Local,"048",ENFIELD,"2024",{6D03C47C-B621-4DC0-A58F-9B5F742B0287},25
9459,"0480111",0,0.29,"7",Local,"048",ENFIELD,"2024",{4F2A20AE-EEE1-46E2-9A19-CAEF22952F09},25
9460,"0480113",0,0.28,"7",Local,"048",ENFIELD,"2024",{894918F3-79DC-40C8-88DF-CC7C93F0258A},25
9461,"0480127",0,1.6,"5",Major Collector,"048",ENFIELD,"2024",{00AEF7F7-AC5B-4880-A112-83F3C6A53E63},30
9462,"0480129",0,0.11,"7",Local,"048",ENFIELD,"2024",{23DD72C9-789D-478F-93CC-909562B17D6B},25
9463,"0480138",0,0.06,"7",Local,"048",ENFIELD,"2024",{F33E9DDA-DD57-4DE2-8B6E-70E989AA4AB5},25
9464,"0480143",0,0.61,"7",Local,"048",ENFIELD,"2024",{176E0097-9D8B-4BDD-A928-7F07366423DA},25
9465,"0480151",0,0.07,"7",Local,"048",ENFIELD,"2024",{6D64297E-8F09-4459-A150-E12C941B2C6F},25
9466,"0480157",0,0.47,"7",Local,"048",ENFIELD,"2024",{67FA9C4B-8AF2-478E-A5F0-DE8F5D4BE074},25
9467,"0480158",0,0.15,"7",Local,"048",ENFIELD,"2024",{595D38C6-7089-46F0-9513-36E337CAA1A1},25
9468,"0480162",0,0.37,"7",Local,"048",ENFIELD,"2024",{D1137450-395E-4B9A-92FF-101332246803},25
9469,"0480179",0,0.23,"7",Local,"048",ENFIELD,"2024",{B3D4692E-00A7-4BD1-B161-16B482C957BD},25
9470,"0480212",0,0.06,"7",Local,"048",ENFIELD,"2024",{FBF39E9C-E1D4-48D3-9560-3C3799CF8CA1},25
9471,"0580297",0,1.38,"7",Local,"058",GROTON,"2024",{FD1AB5B9-8BCE-4B11-B4E6-D3DDA8799C56},25
9472,"0580302",0.05,0.16,"4",Minor Arterial,"058",GROTON,"2024",{BF44D2A2-8B58-4AC9-9A81-28CE3263EF3C},40
9473,"0580302",0.16,0.76,"5",Major Collector,"058",GROTON,"2024",{BA21C9F4-1036-44B0-BD12-89FAF6390E86},30
9474,"0580303",0,0.11,"7",Local,"058",GROTON,"2024",{3ED0C411-DAC8-447E-A9E9-E81A968C2C91},25
9475,"0580304",0,0.36,"7",Local,"058",GROTON,"2024",{F6B50CCF-5F6D-4769-91D6-117470EB63CB},25
9476,"0580313",0,0.14,"7",Local,"058",GROTON,"2024",{4DCB097B-34FD-49BA-AA94-1778910E36AF},25
9477,"0580320",0,0.7,"7",Local,"058",GROTON,"2024",{F2D526B8-7514-4EF5-A2E0-C80133AD187F},25
9478,"0580325",0,0.66,"7",Local,"058",GROTON,"2024",{089FDDE1-A6AA-4B70-9C9D-7EE7A4885D8D},25
9479,"0580338",0,0.06,"7",Local,"058",GROTON,"2024",{E7FDFA3F-CBD2-4C20-93EA-F4B422F4AD67},25
9480,"0580348",0,0.16,"7",Local,"058",GROTON,"2024",{57C0D5F2-8DF8-4AF0-A3AC-CC86CB8B7C2F},25
9481,"0580371R",1.12,1.14,"7",Local,"058",GROTON,"2024",{A3567703-7314-4711-BF4A-E4152BC53DEC},25
9482,"0580377",0,0.14,"7",Local,"058",GROTON,"2024",{F74A365C-FA8A-48B3-9AA4-35017B6F9249},25
9483,"0500499",0,1.45,"7",Local,"050",FAIRFIELD,"2024",{931358AA-28F9-4A41-99F5-D1F1D0C0BA31},25
9484,"0500503",0,0.38,"7",Local,"050",FAIRFIELD,"2024",{5A7ACD49-99FF-4BED-B9E5-5E0A6212BA53},25
9485,"0500506",0,0.39,"7",Local,"050",FAIRFIELD,"2024",{3AEC177F-B564-4501-9235-7FD08166B3F3},25
9486,"0500516",0,0.18,"7",Local,"050",FAIRFIELD,"2024",{1563C5C4-482D-4365-BA9E-327241A7381B},25
9487,"0500529",0,0.05,"7",Local,"050",FAIRFIELD,"2024",{096D74CC-89D5-4665-83FD-3C97F29E34F7},25
9488,"0500542",0,0.37,"7",Local,"050",FAIRFIELD,"2024",{07AA53BA-C274-47F4-B557-ED9487018DF7},25
9489,"0500549",0,0.05,"7",Local,"050",FAIRFIELD,"2024",{2B5790DE-8618-47EE-94B7-A9486C35D56A},25
9490,"0500564",0,0.86,"7",Local,"050",FAIRFIELD,"2024",{3CF6A0FA-6300-48D2-A241-02B67ED74079},25
9491,"0500570",0,0.05,"7",Local,"050",FAIRFIELD,"2024",{820ABE36-8538-491B-AE71-B8E1FEEDD817},25
9492,"0500573",0,0.1,"7",Local,"050",FAIRFIELD,"2024",{45C15685-2E70-475B-9133-C0AA37E5A05E},25
9493,"0500576",0,0.04,"7",Local,"050",FAIRFIELD,"2024",{1272046E-8938-4C96-9773-27F0D39DC220},25
9494,"0500578",0,0.06,"7",Local,"050",FAIRFIELD,"2024",{871306DE-70F3-458C-AB82-52D0308C0313},25
9495,"0540102",0,0.15,"7",Local,"054",GOSHEN,"2024",{184AB73E-D21D-4175-BB9D-5C02D05E13DD},25
9496,"0540108",0,0.15,"7",Local,"054",GOSHEN,"2024",{B93C41A2-5615-48B9-BBF0-9EC39D61533A},25
9497,"0550002",0,2.48,"7",Local,"055",GRANBY,"2024",{0A69317F-1365-484B-9C1A-8757DA8A10CA},25
9498,"0550005",0,0.39,"7",Local,"055",GRANBY,"2024",{CFF0D8B1-5414-4BBE-8F45-002D42907371},25
9499,"0550013",0,0.76,"7",Local,"055",GRANBY,"2024",{52E5C94C-D3AB-4A66-8520-042B60F6939B},25
9500,"0550017",0,0.23,"7",Local,"055",GRANBY,"2024",{D11311BB-D01B-4AD5-959C-4A4995B19C29},25
9501,"0550018",0,0.32,"7",Local,"055",GRANBY,"2024",{C34ED348-32D8-4FC7-99F9-E89640077D05},25
9502,"0550025",0,0.52,"7",Local,"055",GRANBY,"2024",{1C375D2B-00D4-4F36-8D8D-A32F5D6117A0},25
9503,"0550034",0,0.46,"7",Local,"055",GRANBY,"2024",{5D2DD4C8-2E6F-4F13-B174-7B68905CE023},25
9504,"0480239",0,0.11,"7",Local,"048",ENFIELD,"2024",{C34462DD-36C4-4228-87D6-821CC6773780},25
9505,"0480241",0,0.05,"7",Local,"048",ENFIELD,"2024",{74C90DC9-13FF-4C76-8DD1-A6782EDBEC2D},25
9506,"0480249",0,0.16,"7",Local,"048",ENFIELD,"2024",{2D456E56-A537-4CCC-AFE5-62FF5D53DD76},25
9507,"0480277",0.43,1.83,"7",Local,"048",ENFIELD,"2024",{6F7EA707-F8FC-488D-8001-5CE684A0C925},25
9508,"0480306",0,0.63,"5",Major Collector,"048",ENFIELD,"2024",{3678F248-D7EA-4446-B4BD-9B953098162D},30
9509,"0480308",0,0.06,"7",Local,"048",ENFIELD,"2024",{FD58287A-B45C-4FE7-BCD6-AE8327BAD8F2},25
9510,"0480311",0,0.08,"7",Local,"048",ENFIELD,"2024",{8382A6E5-8100-43F3-9363-8220EADB6A11},25
9511,"0480321",0,0.29,"7",Local,"048",ENFIELD,"2024",{4DC6CA83-028D-4DDB-8BF5-3EFAEC1FC786},25
9512,"0480329",0,0.38,"7",Local,"048",ENFIELD,"2024",{632676F7-BCC2-490F-8FA7-3822C3C165A8},25
9513,"0480347",0,0.35,"7",Local,"048",ENFIELD,"2024",{85F8E6D8-AD73-46AF-9173-F7E215412E39},25
9514,"0480355",0,0.44,"7",Local,"048",ENFIELD,"2024",{CAEA22D3-64E2-4184-9930-4026D16F94CB},25
9515,"0480364",0,0.2,"7",Local,"048",ENFIELD,"2024",{4B8D1A45-56CF-4731-9B99-9BC62B9FD1ED},25
9516,"0480387",0,0.04,"7",Local,"048",ENFIELD,"2024",{B1F55BF2-6B1A-45C3-849D-DD9F80B6FBC4},25
9517,"0480390",0,0.43,"7",Local,"048",ENFIELD,"2024",{74050AB0-BAAF-41DB-8316-5DC5567E9A9C},25
9518,"0480396",0,0.21,"7",Local,"048",ENFIELD,"2024",{94081C61-97E5-4DA3-9996-F7F4F963473F},25
9519,"0480404",0,0.42,"7",Local,"048",ENFIELD,"2024",{ED8B3650-F240-4459-86E0-BE357A8BFC3B},25
9520,"0480411",0,0.13,"7",Local,"048",ENFIELD,"2024",{5D41B178-2259-4CB0-915E-514402B34175},25
9521,"0580380",0,0.25,"7",Local,"058",GROTON,"2024",{196F3643-088F-4F6C-AD1B-478B2A805026},25
9522,"0580381",0,0.07,"7",Local,"058",GROTON,"2024",{03222142-141F-40DD-A65A-E25EA183CFBB},25
9523,"0580383",0,0.36,"7",Local,"058",GROTON,"2024",{73224D9D-6531-4C60-AA25-381B06010127},25
9524,"0580402",0,0.08,"7",Local,"058",GROTON,"2024",{81A9DE4A-DE8B-4161-9F74-B6EB96193D00},25
9525,"0580418",0,0.31,"7",Local,"058",GROTON,"2024",{57CCB8D9-A68F-48FC-B046-82F8C29E0E03},25
9526,"0580436",0,0.49,"5",Major Collector,"058",GROTON,"2024",{69FCF83C-1A32-4AC2-81C5-4D51CEFDD862},30
9527,"0580443",0,0.05,"7",Local,"058",GROTON,"2024",{0F0EED58-66F5-49F1-B8DC-A8C72AD040A1},25
9528,"0580444",0,0.23,"7",Local,"058",GROTON,"2024",{C1275B56-FCB3-4442-9992-4EF7AF97DF37},25
9529,"0580449",0,0.07,"7",Local,"058",GROTON,"2024",{05F87E96-75F9-4D17-B238-0DAAA9D2B825},25
